0,Aasen,Germany,1,47.983,8.55,717
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
11/01/2021,00:00:00,0.0,-0.0,0.0,10.33333,1013,0.27
11/01/2021,01:00:00,0.0,-0.0,0.0,10.975,1013,0.27
11/01/2021,02:00:00,0.0,-0.0,0.0,11.50833,1013,0.27
11/01/2021,03:00:00,0.0,-0.0,0.0,11.08333,1013,0.27
11/01/2021,04:00:00,0.0,-0.0,0.0,10.275,1013,0.27
11/01/2021,05:00:00,0.0,-0.0,0.0,9.375,1013,0.27
11/01/2021,06:00:00,0.2777777777777778,-0.0,0.2777777777777778,7.85,1013,0.27
11/01/2021,07:00:00,9.166666666666666,0.0,9.166666666666666,6.708333,1013,0.27
11/01/2021,08:00:00,43.333333333333336,0.0,43.333333333333336,6.316667,1013,0.27
11/01/2021,09:00:00,97.5,0.0,97.5,6.533333,1013,0.27
11/01/2021,10:00:00,75.83333333333333,0.0,75.83333333333333,7.133333,1013,0.27
11/01/2021,11:00:00,62.77777777777778,0.0,62.77777777777778,7.15,1013,0.27
11/01/2021,12:00:00,85.83333333333333,0.0,85.83333333333333,7.225,1013,0.27
11/01/2021,13:00:00,90.27777777777777,0.0,90.27777777777777,7.775,1013,0.27
11/01/2021,14:00:00,95.83333333333333,0.0,95.83333333333333,8.258333,1013,0.27
11/01/2021,15:00:00,42.22222222222222,1.8518518518518572,41.94444444444444,8.441667,1013,0.27
11/01/2021,16:00:00,0.2777777777777778,,0.2777777777777778,8.2,1013,0.27
11/01/2021,17:00:00,0.0,-0.0,0.0,7.783333,1013,0.27
11/01/2021,18:00:00,0.0,-0.0,0.0,7.466667,1013,0.27
11/01/2021,19:00:00,0.0,-0.0,0.0,6.583333,1013,0.27
11/01/2021,20:00:00,0.0,-0.0,0.0,3.991667,1013,0.27
11/01/2021,21:00:00,0.0,-0.0,0.0,2.433333,1013,0.27
11/01/2021,22:00:00,0.0,-0.0,0.0,0.425,1013,0.27
11/01/2021,23:00:00,0.0,-0.0,0.0,0.05833333,1013,0.27
11/02/2021,00:00:00,0.0,-0.0,0.0,0.8,1013,0.27
11/02/2021,01:00:00,0.0,-0.0,0.0,3.533333,1013,0.27
11/02/2021,02:00:00,0.0,-0.0,0.0,3.55,1013,0.27
11/02/2021,03:00:00,0.0,-0.0,0.0,4.55,1013,0.27
11/02/2021,04:00:00,0.0,-0.0,0.0,3.7,1013,0.27
11/02/2021,05:00:00,0.0,-0.0,0.0,3.5,1013,0.27
11/02/2021,06:00:00,7.222222222222221,-0.0,7.222222222222221,3.3,1013,0.27
11/02/2021,07:00:00,34.72222222222222,0.0,34.72222222222222,3.783333,1013,0.27
11/02/2021,08:00:00,73.88888888888887,0.0,73.88888888888887,4.508333,1013,0.27
11/02/2021,09:00:00,140.83333333333334,0.8169934640522689,140.55555555555557,5.608333,1013,0.27
11/02/2021,10:00:00,219.16666666666666,6.097560975609756,216.66666666666666,5.983334,1013,0.27
11/02/2021,11:00:00,288.0555555555556,94.6969696969698,246.38888888888889,6.983333,1013,0.27
11/02/2021,12:00:00,194.16666666666663,21.317829457364255,185.0,7.8,1013,0.27
11/02/2021,13:00:00,67.77777777777777,0.7507507507507337,67.5,8.45,1013,0.27
11/02/2021,14:00:00,118.05555555555556,83.33333333333333,95.55555555555556,8.25,1013,0.27
11/02/2021,15:00:00,29.72222222222222,12.962962962962953,27.77777777777778,7.616667,1013,0.27
11/02/2021,16:00:00,1.6666666666666667,-0.0,1.6666666666666667,5.975,1013,0.27
11/02/2021,17:00:00,0.0,-0.0,0.0,4.358333,1013,0.27
11/02/2021,18:00:00,0.0,-0.0,0.0,3.375,1013,0.27
11/02/2021,19:00:00,0.0,-0.0,0.0,1.141667,1013,0.27
11/02/2021,20:00:00,0.0,-0.0,0.0,-0.2166667,1013,0.27
11/02/2021,21:00:00,0.0,-0.0,0.0,-0.85,1013,0.27
11/02/2021,22:00:00,0.0,-0.0,0.0,-1.616667,1013,0.27
11/02/2021,23:00:00,0.0,-0.0,0.0,-1.016667,1013,0.27
11/03/2021,00:00:00,0.0,-0.0,0.0,-0.1833333,1013,0.27
11/03/2021,01:00:00,0.0,-0.0,0.0,0.2333333,1013,0.27
11/03/2021,02:00:00,0.0,-0.0,0.0,1.066667,1013,0.27
11/03/2021,03:00:00,0.0,-0.0,0.0,2.408333,1013,0.27
11/03/2021,04:00:00,0.0,-0.0,0.0,2.375,1013,0.27
11/03/2021,05:00:00,0.0,-0.0,0.0,2.4,1013,0.27
11/03/2021,06:00:00,2.7777777777777777,-0.0,2.7777777777777777,1.158333,1013,0.27
11/03/2021,07:00:00,40.833333333333336,12.345679012345714,39.72222222222222,0.3666667,1013,0.27
11/03/2021,08:00:00,157.22222222222223,121.98067632850248,129.16666666666666,1.816667,1013,0.27
11/03/2021,09:00:00,160.83333333333331,10.620915032679664,157.22222222222223,4.758333,1013,0.27
11/03/2021,10:00:00,176.94444444444446,4.065040650406551,175.27777777777777,5.775,1013,0.27
11/03/2021,11:00:00,145.83333333333331,0.631313131313117,145.55555555555554,6.266666,1013,0.27
11/03/2021,12:00:00,61.666666666666664,0.0,61.666666666666664,6.433333,1013,0.27
11/03/2021,13:00:00,48.888888888888886,0.0,48.888888888888886,6.208333,1013,0.27
11/03/2021,14:00:00,22.77777777777778,0.0,22.77777777777778,5.675,1013,0.27
11/03/2021,15:00:00,6.9444444444444455,0.0,6.9444444444444455,5.158333,1013,0.27
11/03/2021,16:00:00,0.0,-0.0,0.0,4.9,1013,0.27
11/03/2021,17:00:00,0.0,-0.0,0.0,4.683333,1013,0.27
11/03/2021,18:00:00,0.0,-0.0,0.0,4.616667,1013,0.27
11/03/2021,19:00:00,0.0,-0.0,0.0,4.675,1013,0.27
11/03/2021,20:00:00,0.0,-0.0,0.0,4.075,1013,0.27
11/03/2021,21:00:00,0.0,-0.0,0.0,4.45,1013,0.27
11/03/2021,22:00:00,0.0,-0.0,0.0,4.016666,1013,0.27
11/03/2021,23:00:00,0.0,-0.0,0.0,3.641667,1013,0.27
11/04/2021,00:00:00,0.0,-0.0,0.0,3.608333,1013,0.27
11/04/2021,01:00:00,0.0,-0.0,0.0,3.616667,1013,0.27
11/04/2021,02:00:00,0.0,-0.0,0.0,2.925,1013,0.27
11/04/2021,03:00:00,0.0,-0.0,0.0,2.708333,1013,0.27
11/04/2021,04:00:00,0.0,-0.0,0.0,2.608333,1013,0.27
11/04/2021,05:00:00,0.0,-0.0,0.0,2.533333,1013,0.27
11/04/2021,06:00:00,0.0,-0.0,0.0,2.4,1013,0.27
11/04/2021,07:00:00,1.3888888888888888,0.0,1.3888888888888888,2.641667,1013,0.27
11/04/2021,08:00:00,14.722222222222221,0.0,14.722222222222221,3.025,1013,0.27
11/04/2021,09:00:00,29.166666666666668,0.0,29.166666666666668,3.658333,1013,0.27
11/04/2021,10:00:00,36.666666666666664,0.0,36.666666666666664,4.525,1013,0.27
11/04/2021,11:00:00,45.0,0.0,45.0,4.691667,1013,0.27
11/04/2021,12:00:00,37.50000000000001,0.0,37.50000000000001,5.233333,1013,0.27
11/04/2021,13:00:00,50.27777777777778,0.0,50.27777777777778,5.333333,1013,0.27
11/04/2021,14:00:00,44.166666666666664,1.0683760683760715,43.888888888888886,5.683333,1013,0.27
11/04/2021,15:00:00,5.277777777777778,0.0,5.277777777777778,5.15,1013,0.27
11/04/2021,16:00:00,0.0,-0.0,0.0,5.325,1013,0.27
11/04/2021,17:00:00,0.0,-0.0,0.0,3.65,1013,0.27
11/04/2021,18:00:00,0.0,-0.0,0.0,2.733333,1013,0.27
11/04/2021,19:00:00,0.0,-0.0,0.0,2.466667,1013,0.27
11/04/2021,20:00:00,0.0,-0.0,0.0,2.066667,1013,0.27
11/04/2021,21:00:00,0.0,-0.0,0.0,2.391667,1013,0.27
11/04/2021,22:00:00,0.0,-0.0,0.0,2.6,1013,0.27
11/04/2021,23:00:00,0.0,-0.0,0.0,2.783333,1013,0.27
11/05/2021,00:00:00,0.0,-0.0,0.0,2.675,1013,0.27
11/05/2021,01:00:00,0.0,-0.0,0.0,2.316667,1013,0.27
11/05/2021,02:00:00,0.0,-0.0,0.0,2.608333,1013,0.27
11/05/2021,03:00:00,0.0,-0.0,0.0,2.216667,1013,0.27
11/05/2021,04:00:00,0.0,-0.0,0.0,1.833333,1013,0.27
11/05/2021,05:00:00,0.0,-0.0,0.0,2.141667,1013,0.27
11/05/2021,06:00:00,1.3888888888888888,-3.9682539682539666,1.1111111111111112,2.441667,1013,0.27
11/05/2021,07:00:00,20.555555555555557,0.0,20.555555555555557,2.766667,1013,0.27
11/05/2021,08:00:00,38.333333333333336,0.0,38.333333333333336,3.5,1013,0.27
11/05/2021,09:00:00,76.38888888888889,0.0,76.38888888888889,4.425,1013,0.27
11/05/2021,10:00:00,128.33333333333334,0.6944444444444997,128.05555555555554,5.791667,1013,0.27
11/05/2021,11:00:00,105.0,0.0,105.0,5.85,1013,0.27
11/05/2021,12:00:00,108.33333333333333,6.775067750677457,105.55555555555557,7.2,1013,0.27
11/05/2021,13:00:00,137.5,6.172839506172857,135.27777777777777,6.816667,1013,0.27
11/05/2021,14:00:00,134.16666666666669,134.61538461538467,99.16666666666667,7.866667,1013,0.27
11/05/2021,15:00:00,17.777777777777775,0.0,17.777777777777775,8.308333,1013,0.27
11/05/2021,16:00:00,0.0,-0.0,0.0,6.25,1013,0.27
11/05/2021,17:00:00,0.0,-0.0,0.0,4.566667,1013,0.27
11/05/2021,18:00:00,0.0,-0.0,0.0,1.966667,1013,0.27
11/05/2021,19:00:00,0.0,-0.0,0.0,0.2583333,1013,0.27
11/05/2021,20:00:00,0.0,-0.0,0.0,-0.01666667,1013,0.27
11/05/2021,21:00:00,0.0,-0.0,0.0,-0.8416667,1013,0.27
11/05/2021,22:00:00,0.0,-0.0,0.0,-1.941667,1013,0.27
11/05/2021,23:00:00,0.0,-0.0,0.0,-1.308333,1013,0.27
11/06/2021,00:00:00,0.0,-0.0,0.0,0.15,1013,0.27
11/06/2021,01:00:00,0.0,-0.0,0.0,0.075,1013,0.27
11/06/2021,02:00:00,0.0,-0.0,0.0,-0.9083334,1013,0.27
11/06/2021,03:00:00,0.0,-0.0,0.0,-0.2416667,1013,0.27
11/06/2021,04:00:00,0.0,-0.0,0.0,0.2666667,1013,0.27
11/06/2021,05:00:00,0.0,-0.0,0.0,-0.2083333,1013,0.27
11/06/2021,06:00:00,5.0,-6.944444444444442,4.444444444444445,-0.525,1013,0.27
11/06/2021,07:00:00,113.61111111111111,1006.9444444444446,33.05555555555555,-0.775,1013,0.27
11/06/2021,08:00:00,247.77777777777777,904.040404040404,48.888888888888886,-0.625,1013,0.27
11/06/2021,09:00:00,345.00000000000006,842.8819444444446,75.27777777777777,0.4333333,1013,0.27
11/06/2021,10:00:00,418.8888888888889,787.7492877492878,111.66666666666667,2.166667,1013,0.27
11/06/2021,11:00:00,443.3333333333333,761.9047619047619,123.33333333333333,5.55,1013,0.27
11/06/2021,12:00:00,398.3333333333333,680.8943089430894,119.16666666666667,8.241667,1013,0.27
11/06/2021,13:00:00,208.88888888888886,191.26984126984115,141.94444444444446,10.0,1013,0.27
11/06/2021,14:00:00,77.77777777777777,2.1367521367520883,77.22222222222223,11.65833,1013,0.27
11/06/2021,15:00:00,29.722222222222225,42.73504273504272,24.16666666666667,9.491667,1013,0.27
11/06/2021,16:00:00,0.0,-0.0,0.0,5.166667,1013,0.27
11/06/2021,17:00:00,0.0,-0.0,0.0,1.533333,1013,0.27
11/06/2021,18:00:00,0.0,-0.0,0.0,-0.675,1013,0.27
11/06/2021,19:00:00,0.0,-0.0,0.0,-1.925,1013,0.27
11/06/2021,20:00:00,0.0,-0.0,0.0,-2.733333,1013,0.27
11/06/2021,21:00:00,0.0,-0.0,0.0,-3.533333,1013,0.27
11/06/2021,22:00:00,0.0,-0.0,0.0,-4.408333,1013,0.27
11/06/2021,23:00:00,0.0,-0.0,0.0,-3.533333,1013,0.27
11/07/2021,00:00:00,0.0,-0.0,0.0,-3.85,1013,0.27
11/07/2021,01:00:00,0.0,-0.0,0.0,-4.658333,1013,0.27
11/07/2021,02:00:00,0.0,-0.0,0.0,-4.241667,1013,0.27
11/07/2021,03:00:00,0.0,-0.0,0.0,-2.158333,1013,0.27
11/07/2021,04:00:00,0.0,-0.0,0.0,0.2083333,1013,0.27
11/07/2021,05:00:00,0.0,-0.0,0.0,0.375,1013,0.27
11/07/2021,06:00:00,6.666666666666668,-3.472222222222232,6.388888888888889,0.1916667,1013,0.27
11/07/2021,07:00:00,123.88888888888889,1095.238095238095,47.22222222222222,0.03333334,1013,0.27
11/07/2021,08:00:00,210.55555555555554,297.61904761904765,148.05555555555554,0.15,1013,0.27
11/07/2021,09:00:00,201.1111111111111,143.2291666666666,155.27777777777777,0.975,1013,0.27
11/07/2021,10:00:00,342.77777777777777,490.02849002849,151.66666666666666,1.45,1013,0.27
11/07/2021,11:00:00,346.94444444444446,514.5502645502646,130.83333333333331,2.358333,1013,0.27
11/07/2021,12:00:00,323.05555555555554,330.5555555555555,190.83333333333334,4.425,1013,0.27
11/07/2021,13:00:00,189.99999999999997,88.88888888888883,158.88888888888889,5.141667,1013,0.27
11/07/2021,14:00:00,99.72222222222223,2.2222222222222285,99.16666666666667,5.691667,1013,0.27
11/07/2021,15:00:00,7.777777777777779,0.0,7.777777777777779,7.191667,1013,0.27
11/07/2021,16:00:00,0.0,-0.0,0.0,6.341667,1013,0.27
11/07/2021,17:00:00,0.0,-0.0,0.0,5.783333,1013,0.27
11/07/2021,18:00:00,0.0,-0.0,0.0,5.45,1013,0.27
11/07/2021,19:00:00,0.0,-0.0,0.0,5.183333,1013,0.27
11/07/2021,20:00:00,0.0,-0.0,0.0,4.908333,1013,0.27
11/07/2021,21:00:00,0.0,-0.0,0.0,3.9,1013,0.27
11/07/2021,22:00:00,0.0,-0.0,0.0,4.516666,1013,0.27
11/07/2021,23:00:00,0.0,-0.0,0.0,4.691667,1013,0.27
11/08/2021,00:00:00,0.0,-0.0,0.0,4.583333,1013,0.27
11/08/2021,01:00:00,0.0,-0.0,0.0,4.041667,1013,0.27
11/08/2021,02:00:00,0.0,-0.0,0.0,3.65,1013,0.27
11/08/2021,03:00:00,0.0,-0.0,0.0,4.15,1013,0.27
11/08/2021,04:00:00,0.0,-0.0,0.0,1.591667,1013,0.27
11/08/2021,05:00:00,0.0,-0.0,0.0,0.2333333,1013,0.27
11/08/2021,06:00:00,2.5,-0.0,2.5,-0.15,1013,0.27
11/08/2021,07:00:00,50.833333333333336,75.3968253968254,45.55555555555556,-0.8416667,1013,0.27
11/08/2021,08:00:00,198.0555555555556,444.4444444444448,104.7222222222222,0.625,1013,0.27
11/08/2021,09:00:00,331.1111111111111,855.7347670250896,65.83333333333333,4.825,1013,0.27
11/08/2021,10:00:00,409.72222222222223,850.1461988304093,86.66666666666667,8.6,1013,0.27
11/08/2021,11:00:00,177.5,116.53116531165311,129.72222222222223,10.225,1013,0.27
11/08/2021,12:00:00,152.5,50.69444444444443,132.22222222222223,8.05,1013,0.27
11/08/2021,13:00:00,180.0,140.52287581699343,132.22222222222223,8.658333,1013,0.27
11/08/2021,14:00:00,75.27777777777777,11.111111111111143,72.49999999999999,7.4,1013,0.27
11/08/2021,15:00:00,17.22222222222222,0.0,17.22222222222222,6.8,1013,0.27
11/08/2021,16:00:00,0.0,-0.0,0.0,6.758333,1013,0.27
11/08/2021,17:00:00,0.0,-0.0,0.0,3.891667,1013,0.27
11/08/2021,18:00:00,0.0,-0.0,0.0,0.9083334,1013,0.27
11/08/2021,19:00:00,0.0,-0.0,0.0,-1.433333,1013,0.27
11/08/2021,20:00:00,0.0,-0.0,0.0,-2.691667,1013,0.27
11/08/2021,21:00:00,0.0,-0.0,0.0,-4.0,1013,0.27
11/08/2021,22:00:00,0.0,-0.0,0.0,-4.008333,1013,0.27
11/08/2021,23:00:00,0.0,-0.0,0.0,-3.991667,1013,0.27
11/09/2021,00:00:00,0.0,-0.0,0.0,-4.8,1013,0.27
11/09/2021,01:00:00,0.0,-0.0,0.0,-5.541667,1013,0.27
11/09/2021,02:00:00,0.0,-0.0,0.0,-5.25,1013,0.27
11/09/2021,03:00:00,0.0,-0.0,0.0,-5.341667,1013,0.27
11/09/2021,04:00:00,0.0,-0.0,0.0,-4.758333,1013,0.27
11/09/2021,05:00:00,0.0,-0.0,0.0,-4.65,1013,0.27
11/09/2021,06:00:00,3.0555555555555554,-0.0,3.0555555555555554,-4.933333,1013,0.27
11/09/2021,07:00:00,93.88888888888889,845.2380952380951,34.72222222222222,-5.533333,1013,0.27
11/09/2021,08:00:00,231.94444444444446,893.0555555555555,53.333333333333336,-1.908333,1013,0.27
11/09/2021,09:00:00,312.22222222222223,764.336917562724,75.27777777777777,3.733333,1013,0.27
11/09/2021,10:00:00,381.6666666666667,798.9766081871346,78.05555555555556,7.258333,1013,0.27
11/09/2021,11:00:00,405.0,825.8807588075881,66.38888888888889,15.18333,1013,0.27
11/09/2021,12:00:00,376.6666666666667,802.0833333333334,55.833333333333336,8.541667,1013,0.27
11/09/2021,13:00:00,296.94444444444446,731.2091503267974,48.333333333333336,9.691667,1013,0.27
11/09/2021,14:00:00,179.16666666666666,582.175925925926,39.44444444444444,10.65,1013,0.27
11/09/2021,15:00:00,40.0,162.03703703703704,20.555555555555557,10.55,1013,0.27
11/09/2021,16:00:00,0.0,-0.0,0.0,14.01667,1013,0.27
11/09/2021,17:00:00,0.0,-0.0,0.0,4.316667,1013,0.27
11/09/2021,18:00:00,0.0,-0.0,0.0,0.4666667,1013,0.27
11/09/2021,19:00:00,0.0,-0.0,0.0,-0.7916667,1013,0.27
11/09/2021,20:00:00,0.0,-0.0,0.0,-1.766667,1013,0.27
11/09/2021,21:00:00,0.0,-0.0,0.0,-2.366667,1013,0.27
11/09/2021,22:00:00,0.0,-0.0,0.0,-2.408333,1013,0.27
11/09/2021,23:00:00,0.0,-0.0,0.0,-3.075,1013,0.27
11/10/2021,00:00:00,0.0,-0.0,0.0,-3.825,1013,0.27
11/10/2021,01:00:00,0.0,-0.0,0.0,-2.425,1013,0.27
11/10/2021,02:00:00,0.0,-0.0,0.0,-3.233333,1013,0.27
11/10/2021,03:00:00,0.0,-0.0,0.0,-2.708333,1013,0.27
11/10/2021,04:00:00,0.0,-0.0,0.0,-2.383333,1013,0.27
11/10/2021,05:00:00,0.0,-0.0,0.0,-2.916667,1013,0.27
11/10/2021,06:00:00,1.6666666666666667,-0.0,1.6666666666666667,-2.75,1013,0.27
11/10/2021,07:00:00,38.611111111111114,0.0,38.611111111111114,-2.141667,1013,0.27
11/10/2021,08:00:00,111.11111111111111,8.333333333333357,109.44444444444444,-0.8083333,1013,0.27
11/10/2021,09:00:00,243.88888888888886,275.98566308243716,158.33333333333334,1.641667,1013,0.27
11/10/2021,10:00:00,233.88888888888889,175.43859649122805,167.22222222222223,6.133333,1013,0.27
11/10/2021,11:00:00,298.8888888888889,238.4823848238483,201.11111111111111,8.175,1013,0.27
11/10/2021,12:00:00,233.88888888888886,111.82336182336175,190.27777777777777,10.56667,1013,0.27
11/10/2021,13:00:00,163.33333333333334,90.68627450980402,132.49999999999997,11.49167,1013,0.27
11/10/2021,14:00:00,126.38888888888889,116.89814814814815,98.33333333333333,13.725,1013,0.27
