corrected_timestamp,apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,ghi,dhi,dni,temperature,pressure,albedo,is_midnight
2021-09-23 00:00:00+02:00,124.01249665523704,124.01249665523704,-34.01249665523704,-34.01249665523704,324.80332727225505,7.868361411939986,0.0,0.0,0.0,7.8,1012.4,,YES
2021-09-23 01:00:00+02:00,127.82007316353344,127.82007316353344,-37.820073163533436,-37.820073163533436,342.6493011529492,7.53162103939394,0.0,0.0,0.0,5.8,1011.7,,NO
2021-09-23 02:00:00+02:00,129.12080325761917,129.12080325761917,-39.12080325761918,-39.12080325761918,1.775926977503559,7.546305752715853,0.0,0.0,0.0,7.0,1011.1,,NO
2021-09-23 03:00:00+02:00,127.28483319852225,127.28483319852225,-37.28483319852224,-37.28483319852224,20.76053169438819,7.560986676173343,0.0,0.0,0.0,7.7,1010.5,,NO
2021-09-23 04:00:00+02:00,122.64118466485614,122.64118466485614,-32.64118466485614,-32.64118466485614,38.203001101072914,7.575663781550247,0.0,0.0,0.0,6.9,1009.9,,NO
2021-09-23 05:00:00+02:00,115.86769253776129,115.86769253776129,-25.867692537761283,-25.867692537761283,53.575856934603166,7.590337041179737,0.0,0.0,0.0,7.6,1009.7,,NO
2021-09-23 06:00:00+02:00,107.6724586486548,107.6724586486548,-17.6724586486548,-17.6724586486548,67.12993371068876,7.605006427362241,0.0,0.0,0.0,7.1,1010.2,,NO
2021-09-23 07:00:00+02:00,98.64322621688991,98.64322621688991,-8.64322621688992,-8.64322621688992,79.45148543987295,7.61967191198346,2.562274197,0.762949341,10.53085235,10.1,1009.8,,NO
2021-09-23 08:00:00+02:00,88.86414253205396,89.24821356508907,1.1358574679460418,0.7517864349109203,91.19064354579427,7.634333467460237,11.52310325,402.8252113,41.66844388,13.2,1009.5,,NO
2021-09-23 09:00:00+02:00,79.80532823076508,79.89368891559113,10.194671769234915,10.10631108440887,102.98759497806043,7.648991066151211,43.09754706,593.9182977,75.96769034,15.9,1009.0,,NO
2021-09-23 10:00:00+02:00,70.94449108223706,70.99218656604317,19.055508917762936,19.007813433956827,115.48280363959998,7.6636446800184785,99.48659441,627.9729848,111.1404351,18.0,1008.1,,NO
2021-09-23 11:00:00+02:00,62.99708273495561,63.02970014349073,27.00291726504439,26.97029985650927,129.3189153225668,7.678294281493436,142.0897509,702.6982355,107.8881425,20.0,1007.4,,NO
2021-09-23 12:00:00+02:00,56.59137229510518,56.61665301492417,33.40862770489482,33.38334698507583,145.038717251707,7.692939843047498,170.2272295,740.0345899,127.1415369,21.1,1006.7,,NO
2021-09-23 13:00:00+02:00,52.44544560804169,52.46716131057192,37.55455439195831,37.53283868942808,162.77414343498845,7.7075813367519,177.5258287,681.9858575,170.4201322,22.0,1006.4,,NO
2021-09-23 14:00:00+02:00,51.1923207682915,51.21308672434683,38.8076792317085,38.78691327565317,181.8240862604605,7.7222187350998865,140.0044368,494.0277595,162.7488093,21.9,1005.9,,NO
2021-09-23 15:00:00+02:00,53.059264145776844,53.08146464100105,36.940735854223156,36.91853535899895,200.71306772763288,7.736852010628354,134.7214299,516.8319541,152.8755243,21.0,1005.4,,NO
2021-09-23 16:00:00+02:00,57.71672628823136,57.74310926241513,32.28327371176864,32.25689073758487,218.06921246941943,7.751481135444919,109.3284528,358.7985463,184.2681453,20.3,1005.3,,NO
2021-09-23 17:00:00+02:00,64.49198281967887,64.52677951591104,25.508017180321136,25.47322048408896,233.37820467811738,7.766106082148326,39.22165177,46.06265599,117.3846591,19.4,1005.3,,NO
2021-09-23 18:00:00+02:00,72.67890089428349,72.73154161476536,17.32109910571651,17.268458385234638,246.88828208368147,7.780726823344594,8.544083159,0.077717938,30.99097178,18.9,1005.5,,NO
2021-09-23 19:00:00+02:00,81.66837191793162,81.7746525151359,8.33162808206838,8.225347484864095,259.1786876035351,7.795343331203185,0.274133232,0.0,1.038778702,17.9,1005.6,,NO
2021-09-23 20:00:00+02:00,91.19111173040089,91.19111173040089,-1.191111730400898,-1.191111730400898,270.8946114139972,7.80995557839924,0.0,0.0,0.0,17.6,1006.0,,NO
2021-09-23 21:00:00+02:00,100.5769600734313,100.5769600734313,-10.576960073431298,-10.576960073431298,282.67533080642863,7.824563537633367,0.0,0.0,0.0,17.5,1006.4,,NO
2021-09-23 22:00:00+02:00,109.52127780903609,109.52127780903609,-19.5212778090361,-19.5212778090361,295.1657561131471,7.8391671811223205,0.0,0.0,0.0,17.0,1006.6,,NO
2021-09-23 23:00:00+02:00,117.53803300849631,117.53803300849631,-27.53803300849632,-27.53803300849632,309.02058717906516,7.853766481624916,0.0,0.0,0.0,16.0,1006.4,,NO
2021-09-24 00:00:00+02:00,124.4068275968265,124.4068275968265,-34.406827596826496,-34.406827596826496,324.7304324891561,8.217257808672002,0.0,0.0,0.0,16.9,1006.2,,YES
2021-09-24 01:00:00+02:00,128.21878208114995,128.21878208114995,-38.21878208114996,-38.21878208114996,342.6660126631042,7.8829519442952005,0.0,0.0,0.0,16.5,1006.0,,NO
2021-09-24 02:00:00+02:00,129.50809365418797,129.50809365418797,-39.50809365418799,-39.50809365418799,1.8995588895826359,7.897538051540323,0.0,0.0,0.0,16.4,1005.8,,NO
2021-09-24 03:00:00+02:00,127.64434401882247,127.64434401882247,-37.64434401882246,-37.64434401882246,20.97837175676881,7.91211970655786,0.0,0.0,0.0,16.1,1005.7,,NO
2021-09-24 04:00:00+02:00,122.96506421903285,122.96506421903285,-32.965064219032854,-32.965064219032854,38.480100990526694,7.92669688166643,0.0,0.0,0.0,15.7,1005.7,,NO
2021-09-24 05:00:00+02:00,116.15831078161749,116.15831078161749,-26.15831078161749,-26.15831078161749,53.87995748228093,7.941269549763092,0.0,0.0,0.0,15.3,1005.9,,NO
2021-09-24 06:00:00+02:00,107.93813125251327,107.93813125251327,-17.93813125251327,-17.93813125251327,67.44251054752624,7.955837683774007,0.0,0.0,0.0,15.2,1006.0,,NO
2021-09-24 07:00:00+02:00,98.89426900815988,98.89426900815988,-8.894269008159888,-8.894269008159888,79.76520131964566,7.9704012561596755,3.656388533,0.0,3.645944409,15.4,1006.0,,NO
2021-09-24 08:00:00+02:00,89.08325195597743,89.49522112309764,0.9167480440225624,0.5047788769023686,91.50393955788451,7.984960239842621,43.11522381,0.085380271,43.66247245,16.2,1006.1,,NO
2021-09-24 09:00:00+02:00,80.05676194173671,80.14719969021485,9.943238058263283,9.852800309785156,103.30036942322909,7.999514607843594,167.6438073,76.8750821,142.0585413,16.9,1006.4,,NO
2021-09-24 10:00:00+02:00,71.21428899477472,71.26269868132516,18.785711005225284,18.737301318674835,115.79269140350459,8.014064332626731,162.6147279,34.7650948,149.1975901,17.9,1006.1,,NO
2021-09-24 11:00:00+02:00,63.29410849439462,63.327141399033124,26.705891505605376,26.672858600966872,129.61684345227496,8.028609387241886,454.4570796,409.2539078,232.8383806,19.7,1005.8,,NO
2021-09-24 12:00:00+02:00,56.922680719993245,56.94827917863136,33.077319280006755,33.05172082136864,145.30381497714473,8.043149744753464,484.5610979,396.4567188,248.5569062,19.2,1005.4,,NO
2021-09-24 13:00:00+02:00,52.81138491467836,52.83338801803656,37.18861508532164,37.16661198196344,162.97320277275514,8.05768537775657,335.755479,151.1110381,247.8940073,19.9,1005.0,,NO
2021-09-24 14:00:00+02:00,51.582989065092875,51.60404557525857,38.417010934907125,38.39595442474143,181.92574069311345,8.072216259322886,193.4233242,0.4006305,196.0403782,19.8,1004.7,,NO
2021-09-24 15:00:00+02:00,53.45788861134525,53.48041126264625,36.54211138865475,36.51958873735375,200.7112111517055,8.086742362578661,153.794525,1.019090153,155.4453686,19.4,1004.3,,NO
2021-09-24 16:00:00+02:00,58.10898792372271,58.13577098762916,31.891012076277292,31.86422901237084,217.98598082721577,8.101263660166296,92.26694978,0.169665922,93.51762992,19.5,1004.1,,NO
2021-09-24 17:00:00+02:00,64.87145360027901,64.90684063257683,25.12854639972099,25.093159367423166,233.24407138592207,8.115780125270248,71.29215977,0.026270852,72.53323381,18.7,1004.3,,NO
2021-09-24 18:00:00+02:00,73.0456458577771,73.09945049446051,16.9543541422229,16.90054950553948,246.72689998059718,8.130291731082252,48.26667722,0.0,49.83738537,17.7,1004.5,,NO
2021-09-24 19:00:00+02:00,82.02397715539949,82.13447898476981,7.976022844600511,7.865521015230186,259.0047116686677,8.144798450299277,3.187287976,0.0,3.549086515,17.3,1005.2,,NO
2021-09-24 20:00:00+02:00,91.54838537884982,91.54838537884982,-1.5483853788498139,-1.5483853788498139,270.71707382792835,8.159300256171264,0.0,0.0,0.0,17.3,1005.5,,NO
2021-09-24 21:00:00+02:00,100.93757257462974,100.93757257462974,-10.937572574629744,-10.937572574629744,282.5016899285352,8.173797121944517,0.0,0.0,0.0,17.1,1005.3,,NO
2021-09-24 22:00:00+02:00,109.89071145543171,109.89071145543171,-19.890711455431717,-19.890711455431717,295.0058699522356,8.18828902041787,0.0,0.0,0.0,15.9,1005.2,,NO
2021-09-24 23:00:00+02:00,117.92009713880373,117.92009713880373,-27.920097138803722,-27.920097138803722,308.89097929526724,8.202775924895832,0.0,0.0,0.0,16.0,1005.1,,NO
2021-09-25 00:00:00+02:00,124.8008830643958,124.8008830643958,-34.800883064395805,-34.800883064395805,324.65598560892624,8.563247354104533,0.0,0.0,0.0,14.2,1005.4,,YES
2021-09-25 01:00:00+02:00,128.61749197878774,128.61749197878774,-38.61749197878775,-38.61749197878775,342.68206555843733,8.231734644632525,0.0,0.0,0.0,12.8,1005.3,,NO
2021-09-25 02:00:00+02:00,129.89538930091834,129.89538930091834,-39.895389300918346,-39.895389300918346,2.023732471021276,8.246206406129204,0.0,0.0,0.0,11.6,1005.4,,NO
2021-09-25 03:00:00+02:00,128.0037160347728,128.0037160347728,-38.003716034772786,-38.003716034772786,21.197555081284918,8.260673066528398,0.0,0.0,0.0,12.2,1005.3,,NO
2021-09-25 04:00:00+02:00,123.28869400862067,123.28869400862067,-33.288694008620666,-33.288694008620666,38.75856846968878,8.275134598796285,0.0,0.0,0.0,11.6,1005.2,,NO
2021-09-25 05:00:00+02:00,116.4487226601777,116.4487226601777,-26.448722660177697,-26.448722660177697,54.18500267447956,8.289590976339241,0.0,0.0,0.0,11.7,1005.1,,NO
2021-09-25 06:00:00+02:00,108.20378032167359,108.20378032167359,-18.203780321673587,-18.203780321673587,67.75552226455875,8.30404217260002,0.0,0.0,0.0,11.8,1005.3,,NO
2021-09-25 07:00:00+02:00,99.14554841955554,99.14554841955554,-9.145548419555542,-9.145548419555542,80.07888006199778,8.31848816056663,10.19969235,0.037217041,10.29270633,14.0,1005.4,,NO
2021-09-25 08:00:00+02:00,89.29990441257705,89.74274832110501,0.7000955874229529,0.2572516788949819,91.81675053463323,8.332928913769138,135.545957,403.0485135,54.87221867,15.0,1005.8,,NO
2021-09-25 09:00:00+02:00,80.30887725648347,80.40149177172265,9.691122743516528,9.598508228277346,103.61217855448444,8.34736440566121,277.6438706,641.9315644,65.78961399,17.2,1006.1,,NO
2021-09-25 10:00:00+02:00,71.48503835684863,71.5341839177308,18.51496164315137,18.465816082269203,116.10104834361778,8.361794609358185,400.3609472,743.658873,66.17882278,18.9,1005.9,,NO
2021-09-25 11:00:00+02:00,63.59215454791572,63.62561281672173,26.40784545208428,26.374387183278273,129.91259581824977,8.3762194983683,504.8510876,809.8953544,67.17405986,20.2,1005.6,,NO
2021-09-25 12:00:00+02:00,57.254867068935575,57.28078970039625,32.745132931064425,32.71921029960375,145.5661887924564,8.390639046272554,567.3403499,842.3059241,64.47270207,21.6,1005.1,,NO
2021-09-25 13:00:00+02:00,53.177857448491366,53.20015317259126,36.822142551508634,36.79984682740874,163.16950414185294,8.405053226219025,585.0326721,859.1947984,61.02847089,21.8,1004.7,,NO
2021-09-25 14:00:00+02:00,51.97380268024524,51.995154806737496,38.02619731975476,38.004845193262504,182.02540935568854,8.419462011817814,543.4533045,817.544551,71.09191725,22.7,1004.2,,NO
2021-09-25 15:00:00+02:00,53.85642350121961,53.87927422591331,36.14357649878039,36.12072577408669,200.7085012648639,8.433865376679023,475.8064083,814.919655,60.893403,22.9,1003.6,,NO
2021-09-25 16:00:00+02:00,58.501086118001325,58.52827779929975,31.49891388199868,31.47172220070025,217.90265546032677,8.44826329402349,363.4639325,775.0525417,50.62024597,22.3,1003.6,,NO
2021-09-25 17:00:00+02:00,65.25072705061369,65.28672046140017,24.749272949386306,24.71327953859983,233.11005239830135,8.462655737464956,178.882443,406.9004773,56.93378119,19.9,1003.6,,NO
2021-09-25 18:00:00+02:00,73.41210787928404,73.46712248977722,16.58789212071596,16.53287751022278,246.56549647308952,8.477042680784507,33.44211074,0.129165024,36.6762636,18.6,1003.5,,NO
2021-09-25 19:00:00+02:00,82.37893565026603,82.49397791454842,7.621064349733965,7.506022085451583,258.8304269369709,8.491424097159324,4.00991359,0.049257848,4.742482406,17.5,1003.5,,NO
2021-09-25 20:00:00+02:00,91.90523042813285,91.90523042813285,-1.9052304281328478,-1.9052304281328478,270.53887606765136,8.505799960392324,0.0,0.0,0.0,17.0,1003.7,,NO
2021-09-25 21:00:00+02:00,101.29767875820014,101.29767875820014,-11.297678758200128,-11.297678758200128,282.3270055933878,8.520170244184555,0.0,0.0,0.0,15.8,1003.8,,NO
2021-09-25 22:00:00+02:00,110.25962193672402,110.25962193672402,-20.259621936724024,-20.259621936724024,294.8445633533133,8.534534921865998,0.0,0.0,0.0,16.1,1003.6,,NO
2021-09-25 23:00:00+02:00,118.30171571381493,118.30171571381493,-28.30171571381492,-28.30171571381492,308.7596956130624,8.548893967232289,0.0,0.0,0.0,16.7,1003.4,,NO
2021-09-26 00:00:00+02:00,125.194540239628,125.194540239628,-35.194540239628004,-35.194540239628004,324.57988493940996,8.905962902768806,0.0,0.0,0.0,17.1,1003.1,,YES
2021-09-26 01:00:00+02:00,129.01609725228838,129.01609725228838,-39.01609725228838,-39.01609725228838,342.6973435492748,8.577595055849088,0.0,0.0,0.0,16.4,1003.1,,NO
2021-09-26 02:00:00+02:00,130.28260348396128,130.28260348396128,-40.282603483961296,-40.282603483961296,2.148333108474617,8.5919370463198,0.0,0.0,0.0,16.6,1003.0,,NO
2021-09-26 03:00:00+02:00,128.36288142133984,128.36288142133984,-38.36288142133983,-38.36288142133983,21.417967105431444,8.60627329941417,0.0,0.0,0.0,16.1,1003.1,,NO
2021-09-26 04:00:00+02:00,123.6120250745551,123.6120250745551,-33.6120250745551,-33.6120250745551,39.0382824202303,8.620603788516746,0.0,0.0,0.0,16.2,1002.8,,NO
2021-09-26 05:00:00+02:00,116.73889604377007,116.73889604377007,-26.738896043770076,-26.738896043770076,54.49086729582501,8.634928487586876,0.0,0.0,0.0,15.8,1002.8,,NO
2021-09-26 06:00:00+02:00,108.46938585144719,108.46938585144719,-18.469385851447186,-18.469385851447186,68.06884397372983,8.649247370514786,0.0,0.0,0.0,16.5,1003.2,,NO
2021-09-26 07:00:00+02:00,99.39705082760617,99.39705082760617,-9.39705082760617,-9.39705082760617,80.39239840739327,8.663560410826904,8.767050597,0.004378475,8.829174664,17.2,1003.7,,NO
2021-09-26 08:00:00+02:00,89.51393538379288,89.99078216079464,0.48606461620711283,0.009217839205368632,92.12895381713071,8.677867582486215,103.2243724,204.0741714,61.61406128,18.9,1003.9,,NO
2021-09-26 09:00:00+02:00,80.56164909542034,80.65654710863636,9.438350904579664,9.343452891363636,103.92289899809248,8.692168859510275,244.1313021,486.5175796,83.61857539,20.2,1004.2,,NO
2021-09-26 10:00:00+02:00,71.75670944766745,71.80661348177037,18.24329055233256,18.193386518229637,116.4077508640969,8.706464215367305,385.0450303,672.7199089,85.11942845,21.7,1004.4,,NO
2021-09-26 11:00:00+02:00,63.89117587974199,63.92506968393777,26.108824120258006,26.07493031606223,130.20605309776653,8.720753624158533,469.8928983,658.1428697,117.8076349,22.4,1004.5,,NO
2021-09-26 12:00:00+02:00,57.58786764962802,57.61412103925995,32.41213235037198,32.38587896074005,145.82573195148086,8.73503705992698,513.6403881,518.4760716,206.7009668,21.7,1004.7,,NO
2021-09-26 13:00:00+02:00,53.54478184241361,53.56737550676923,36.45521815758639,36.43262449323077,163.3629570894691,8.749314496257284,202.8189325,4.093874513,203.2860596,21.2,1004.7,,NO
2021-09-26 14:00:00+02:00,52.36466549550362,52.38631838659812,37.63533450449638,37.61368161340188,182.12300875967543,8.763585907228844,210.3294858,5.640570953,209.3614488,20.9,1004.8,,NO
2021-09-26 15:00:00+02:00,54.25475925687586,54.27794407536642,35.74524074312414,35.72205592463358,200.70485500543958,8.777851266982907,147.5206913,0.262708525,149.4286273,20.2,1004.7,,NO
2021-09-26 16:00:00+02:00,58.892899718410874,58.920508726892464,31.107100281589123,31.079491273107536,217.8191618718907,8.79211054917323,131.0996996,8.492053067,129.666951,19.6,1004.4,,NO
2021-09-26 17:00:00+02:00,65.62967403285151,65.66629036035184,24.370325967148492,24.333709639648156,232.9760888001672,8.806363727904682,61.27417436,0.269276238,62.33827398,18.6,1004.5,,NO
2021-09-26 18:00:00+02:00,73.77815178238045,73.83442479999867,16.221848217619552,16.165575200001328,246.40402667100193,8.82061077740218,34.94273808,0.014230045,35.99026089,18.5,1004.7,,NO
2021-09-26 19:00:00+02:00,82.73307811055076,82.8530143445302,7.266921889449232,7.146985655469812,258.65579679072636,8.834851671334036,1.453037431,0.016419283,1.5870477,18.0,1004.9,,NO
2021-09-26 20:00:00+02:00,92.26151065162954,92.26151065162954,-2.2615106516295334,-2.2615106516295334,270.35998314903856,8.849086383925169,0.0,0.0,0.0,17.2,1005.0,,NO
2021-09-26 21:00:00+02:00,101.6571417506803,101.6571417506803,-11.657141750680289,-11.657141750680289,282.15123729989796,8.863314889389585,0.0,0.0,0.0,16.9,1005.1,,NO
2021-09-26 22:00:00+02:00,110.62787304295878,110.62787304295878,-20.627873042958782,-20.627873042958782,294.68178206832266,8.877537161526561,0.0,0.0,0.0,17.2,1005.3,,NO
2021-09-26 23:00:00+02:00,118.68275634804175,118.68275634804175,-28.68275634804175,-28.68275634804175,308.6266596818568,8.891753174553742,0.0,0.0,0.0,16.2,1005.0,,NO
2021-09-27 00:00:00+02:00,125.58767519202556,125.58767519202556,-35.58767519202555,-35.58767519202555,324.5020299108232,9.24504393521056,0.0,0.0,0.0,15.7,1005.0,,YES
2021-09-27 01:00:00+02:00,129.41449109240813,129.41449109240813,-39.41449109240814,-39.41449109240814,342.7117304133645,8.920166320003773,0.0,0.0,0.0,16.0,1005.0,,NO
2021-09-27 02:00:00+02:00,130.66964834722057,130.66964834722057,-40.66964834722058,-40.66964834722058,2.2732455580546684,8.934363400563598,0.0,0.0,0.0,15.5,1004.7,,NO
2021-09-27 03:00:00+02:00,128.7217713030767,128.7217713030767,-38.721771303076714,-38.721771303076714,21.639492340810307,8.948554118815082,0.0,0.0,0.0,15.5,1004.7,,NO
2021-09-27 04:00:00+02:00,123.93500739610863,123.93500739610863,-33.935007396108624,-33.935007396108624,39.31912083496553,8.962738448564778,0.0,0.0,0.0,14.9,1004.2,,NO
2021-09-27 05:00:00+02:00,117.02879754575454,117.02879754575454,-27.02879754575454,-27.02879754575454,54.79742556654702,8.976916364277713,0.0,0.0,0.0,14.7,1004.3,,NO
2021-09-27 06:00:00+02:00,108.73492622707292,108.73492622707292,-18.73492622707292,-18.73492622707292,68.38235060891856,8.991087840324326,0.0,0.0,0.0,15.2,1004.1,,NO
2021-09-27 07:00:00+02:00,99.64876056991605,99.64876056991605,-9.648760569916051,-9.648760569916051,80.70563326658595,9.005252850591205,5.603248553,0.027365471,5.944764342,15.6,1004.2,,NO
2021-09-27 08:00:00+02:00,89.72534282217818,90.23930715830754,0.2746571778218282,-0.23930715830754165,92.44042728470868,9.019411369576119,88.25889034,172.5305399,56.91956352,17.0,1004.0,,NO
2021-09-27 09:00:00+02:00,80.81504885146495,80.9123447535122,9.184951148535047,9.087655246487802,104.2324084034293,9.03356337166042,245.0985516,349.7810762,129.9219805,18.3,1003.8,,NO
2021-09-27 10:00:00+02:00,72.02926929747218,72.07995537585631,17.97073070252781,17.920044624143685,116.71267709456913,9.04770883092715,326.0879284,320.5131573,184.1259686,19.5,1003.7,,NO
2021-09-27 11:00:00+02:00,64.19112416270083,64.22546398486803,25.808875837299166,25.774536015131975,130.49709862414147,9.061847721768572,429.9025393,240.1166864,302.9848226,20.4,1003.6,,NO
2021-09-27 12:00:00+02:00,57.92161568888474,57.94820657531815,32.07838431111526,32.05179342468185,146.0823412930735,9.07598001875158,243.4650433,39.39095407,222.1546883,20.7,1003.3,,NO
2021-09-27 13:00:00+02:00,53.9120741917478,53.93497121579852,36.0879258082522,36.06502878420148,163.5534753153139,9.090105695897364,238.7690933,10.6539253,235.5228549,20.6,1003.5,,NO
2021-09-27 14:00:00+02:00,52.75547955896014,52.77743844894477,37.24452044103986,37.22256155105523,182.21845976531705,9.104224727776455,283.9690025,53.81036823,256.1722471,20.1,1003.4,,NO
2021-09-27 15:00:00+02:00,54.652785185138725,54.6763102212568,35.347214814861275,35.3236897787432,200.70019350064635,9.118337088922999,200.0018569,8.36507728,198.1383735,19.0,1004.2,,NO
2021-09-27 16:00:00+02:00,59.28430697315015,59.31234220343636,30.715693026849852,30.687657796563645,217.73542914139037,9.132442753456417,102.6131202,0.201409869,105.2907514,17.5,1003.9,,NO
2021-09-27 17:00:00+02:00,66.00816510864001,66.04542140360043,23.99183489135998,23.95457859639957,232.84212459214365,9.146541695994529,50.12762818,0.20031525,51.69723466,17.2,1003.8,,NO
2021-09-27 18:00:00+02:00,74.14364209981865,74.2012244887787,15.856357900181345,15.798775511221296,246.2424482215176,9.160633891147882,7.380144602,0.21016682,8.486173313,13.4,1006.4,,NO
2021-09-27 19:00:00+02:00,83.08623034291531,83.21145322636856,6.91376965708469,6.788546773631436,258.48078705048994,9.174719313075911,0.142769735,0.044879373,0.470071799,13.4,1007.5,,NO
2021-09-27 20:00:00+02:00,92.61708969777843,92.61708969777843,-2.617089697778418,-2.617089697778418,270.1803625910744,9.188797936407354,0.0,0.0,0.0,12.9,1008.2,,NO
2021-09-27 21:00:00+02:00,102.01582442480496,102.01582442480496,-12.015824424804961,-12.015824424804961,281.9743471548057,9.202869735887361,0.0,0.0,0.0,12.6,1009.2,,NO
2021-09-27 22:00:00+02:00,110.99532807209002,110.99532807209002,-20.995328072090025,-20.995328072090025,294.51747442464665,9.216934685693559,0.0,0.0,0.0,11.5,1009.9,,NO
2021-09-27 23:00:00+02:00,119.06308583979153,119.06308583979153,-29.06308583979153,-29.06308583979153,308.49179719595736,9.230992760541994,0.0,0.0,0.0,11.4,1010.4,,NO
2021-09-28 00:00:00+02:00,125.98016284923858,125.98016284923858,-35.980162849238575,-35.980162849238575,324.4223210928859,9.58013627255059,0.0,0.0,0.0,11.3,1010.8,,YES
2021-09-28 01:00:00+02:00,129.81256547904383,129.81256547904383,-39.81256547904381,-39.81256547904381,342.72510981580473,9.25908818392054,0.0,0.0,0.0,10.5,1011.3,,NO
2021-09-28 02:00:00+02:00,131.05643491954913,131.05643491954913,-41.05643491954912,-41.05643491954912,2.398353709795174,9.273125481518946,0.0,0.0,0.0,10.1,1011.5,,NO
2021-09-28 03:00:00+02:00,129.08031581546962,129.08031581546962,-39.08031581546962,-39.08031581546962,21.86201413606932,9.287155802725465,0.0,0.0,0.0,9.9,1011.4,,NO
2021-09-28 04:00:00+02:00,124.25758997610265,124.25758997610265,-34.25758997610266,-34.25758997610266,39.600960614242695,9.30117912193964,0.0,0.0,0.0,9.5,1011.8,,NO
2021-09-28 05:00:00+02:00,117.31839261598358,117.31839261598358,-27.31839261598358,-27.31839261598358,55.10455098611402,9.315195413986658,0.0,0.0,0.0,9.7,1012.2,,NO
2021-09-28 06:00:00+02:00,109.00037832047015,109.00037832047015,-19.000378320470144,-19.000378320470144,68.69591680107692,9.32920465371717,0.0,0.0,0.0,8.0,1012.3,,NO
